,tokenId,marketplace,block,token,price
807,2970,blur,17381446,,45.25
808,584,blur,17381189,,45.24
809,5101,blur,17381185,,45.24
810,8803,blur,17380599,,45.23
811,5101,blur,17380597,,45.23
812,9886,blur,17380596,,45.23
813,7292,blur,17380595,,45.23
814,5775,blur,17380595,,45.23
815,5282,blur,17380593,,45.23
816,9163,blur,17380216,,45.21
817,552,blur,17380215,,45.21
818,2505,blur,17380210,,45.24
819,2970,blur,17380210,,45.24
820,4198,blur,17380210,,45.24
821,5871,blur,17380204,,45.24
822,5430,blur,17380203,,45.24
823,584,blur,17380203,,45.24
824,3102,blur,17380131,,45.0138
825,6604,blur,17380131,,45.0138
826,9581,blur,17380131,,45.0138
827,1392,blur,17379832,,45.23
828,8152,blur,17379803,,44.9939
829,669,blur,17379803,,44.9939
830,669,blur,17379497,,45.33
831,5430,blur,17379497,,45.33
832,584,blur,17379495,,45.33
833,8803,blur,17379495,,45.33
834,5871,blur,17379493,,45.33
835,1392,blur,17379493,,45.35
836,8152,blur,17379491,,45.36
837,3545,blur,17379490,,45.36
838,2970,blur,17379490,,45.36
839,9163,blur,17379489,,45.36
840,9581,blur,17379231,,45.1133
841,6604,blur,17378923,,45.33
842,9581,blur,17378923,,45.33
843,2382,blur,17378869,ETH,45.221755
844,3102,blur,17378374,,45.0735
845,5775,blur,17377266,,45.22
846,2505,blur,17377234,,45.26
847,6837,blur,17377231,,45.26
848,9163,blur,17377227,,45.27
849,2970,blur,17377227,,45.27
850,3545,blur,17377227,,45.27
851,1239,seaport,17376928,ETH,46.98585
852,9163,blur,17376835,,45.27
853,8152,blur,17376831,,45.04365
854,2970,blur,17376831,,45.04365
855,5775,blur,17376831,,45.04365
856,2382,blur,17376763,,45.04365
857,2970,blur,17376258,,45.04365
858,9001,blur,17376199,,45.27
859,8152,blur,17375959,,45.31
860,5775,blur,17375958,,45.31
861,2382,blur,17375958,,45.31
862,2970,blur,17375956,,45.33
863,4198,blur,17375955,,45.33
864,6837,blur,17375830,,45.33
865,2505,blur,17375653,,45.0934
866,9001,seaport,17375582,WETH,45.11
867,669,blur,17374841,,45.23
868,4198,blur,17374839,,45.23
869,1392,blur,17374828,,45.23
870,584,blur,17374693,,45.23
871,4246,blur,17374691,,45.00385
872,3782,seaport,17374463,ETH,45.03
873,1392,blur,17374244,,45.26
874,584,blur,17374244,,45.26
875,5871,blur,17374243,,45.27
876,5430,blur,17374243,,45.27
877,1399,blur,17374243,,45.27
878,2970,blur,17374243,,45.27
879,8152,blur,17374242,,45.27
880,5063,blur,17374242,,45.27
881,2382,blur,17374241,,45.27
882,3545,blur,17374241,,45.27
883,4198,blur,17374241,,45.27
884,669,blur,17374240,,45.27
885,9163,blur,17374240,,45.27
886,5775,blur,17373638,,45.02375
887,5775,blur,17373316,,45.3
888,9163,blur,17373306,,45.31
889,7083,blur,17372162,ETH,45.22275
890,5775,blur,17371729,,45.15
891,669,blur,17371382,,44.92425
892,4198,blur,17371348,,45.15
893,9163,blur,17370989,,44.8944
894,9886,blur,17370693,,45.14
895,3391,blur,17370690,,45.16
896,8803,blur,17370690,,45.16
897,5282,blur,17370689,,45.16
898,669,blur,17370687,,45.17
899,9163,blur,17370687,,45.18
900,2382,blur,17370686,,45.18
901,4198,blur,17370685,,45.18
902,3545,blur,17370685,,45.18
903,5063,blur,17370564,,44.94415
904,2260,blur,17369786,,44.92425
905,8803,blur,17369786,,44.92425
906,8152,blur,17369301,,44.90435
907,552,blur,17369086,,45.15
908,1805,blur,17369068,ETH,48.755
909,1399,blur,17368838,,45.17
910,8152,blur,17368835,,45.17
911,5430,blur,17368834,,45.17
912,2970,blur,17368834,,45.17
913,8803,blur,17368831,,45.17
914,9163,blur,17368830,,45.18
915,3391,blur,17368830,,45.18
916,669,blur,17368830,,45.18
917,2382,blur,17368810,,45.18
918,9886,blur,17368809,,45.18
919,2260,blur,17368805,,44.9541
920,3198,blur,17368805,,44.9541
921,3545,blur,17368805,,44.96405
922,4198,blur,17368805,,44.96405
923,9128,blur,17368805,,44.96405
924,552,blur,17367704,ETH,44.923255
925,2382,blur,17367632,,44.84465
926,2382,blur,17367317,,44.84465
927,2836,seaport,17367281,ETH,46.6655
928,552,blur,17367052,,45.05
929,2382,blur,17366784,,44.82475
930,5282,blur,17366699,,44.8148
931,584,blur,17366653,,44.8148
932,1392,blur,17366653,,44.8148
933,5871,blur,17366653,,44.8148
934,3198,blur,17366645,,45.16
935,3391,blur,17366396,,45.26
936,669,blur,17366396,,45.26
937,2382,blur,17366395,,45.26
938,5282,blur,17366395,,45.27
939,4198,blur,17366395,,45.27
940,9886,blur,17366394,,45.04365
941,9128,blur,17366391,,45.27
942,5493,seaport,17365270,ETH,44.175
943,177,seaport,17365270,ETH,44.156
944,4198,blur,17364410,,44.8148
945,4198,blur,17364108,,44.8745
946,5282,blur,17364108,,44.8745
947,2382,blur,17364108,,44.8745
948,8803,blur,17363971,,44.8745
949,669,blur,17363971,,44.8745
950,3545,blur,17363971,,44.8745
951,2382,blur,17363677,,45.09
952,5282,blur,17363670,,45.09
953,669,blur,17363667,,45.15
954,4198,blur,17363666,,45.09
955,6891,blur,17363665,,45.15
956,3545,blur,17363664,,45.15
957,3102,blur,17363662,,45.15
958,9314,blur,17363662,,45.15
959,584,blur,17363661,,45.15
960,8803,blur,17363661,,45.16
961,4198,blur,17363291,,45.15
962,5282,blur,17362415,,45.07
963,3198,blur,17362352,,44.8546
964,3545,blur,17362352,,44.8546
965,584,blur,17362352,,44.8546
966,3102,blur,17362352,,44.8546
967,8230,seaport,17361994,,1e-18
968,4198,blur,17361986,,44.8148
969,8803,blur,17361714,,45.08
970,9314,blur,17361713,,45.08
971,584,blur,17361616,,44.8944
972,3102,blur,17361616,,44.8944
973,3545,blur,17361614,,44.8944
974,3391,blur,17361614,,44.8944
975,6891,blur,17361583,,44.8944
976,5272,x2y2,17361062,ETH,45.0
977,9314,blur,17361013,,44.86455
978,8803,blur,17360766,,44.86455
979,3198,blur,17360626,,44.8546
980,3102,blur,17360555,,44.8546
981,6891,blur,17360536,,44.8546
982,584,blur,17360536,,44.8546
983,2970,blur,17360328,,44.8546
984,8803,blur,17360304,,45.09
985,3545,blur,17360252,,45.08
986,3102,blur,17360250,,45.08
987,6604,blur,17360240,,45.09
988,3481,blur,17360235,,45.09
989,584,blur,17360233,,45.13
990,6891,blur,17360232,,45.13
991,9163,blur,17360231,,45.13
992,6891,blur,17359303,,44.68545
993,6604,blur,17359303,,44.68545
994,584,blur,17359147,,44.6755
995,9163,blur,17359147,,44.6755
996,1392,blur,17359147,,44.6755
997,5871,blur,17358991,,45.16
998,5430,blur,17358987,,45.22
999,6837,blur,17358982,,45.22
1000,6837,blur,17358982,,45.22
1001,3391,blur,17358980,,45.22
1002,6891,blur,17358980,,45.22
1003,6604,blur,17358980,,45.22
1004,1392,blur,17358841,,45.0536
1005,9163,blur,17358840,,45.28
1006,1399,blur,17358840,,45.28
1007,2260,blur,17358839,,45.28
1008,584,blur,17358835,,45.28
1009,6891,blur,17358186,,45.26
1010,6837,blur,17357531,,44.96405
1011,8152,blur,17357431,,44.94415
1012,8152,blur,17357130,,44.7153
1013,6837,blur,17357117,,44.82475
1014,6604,blur,17357112,,44.8347
1015,3102,blur,17357085,,45.06
1016,6837,blur,17356812,,43.82975
1017,2260,blur,17356797,,45.27
1018,3545,blur,17356795,,45.27
1019,8152,blur,17356794,,45.28
1020,6604,blur,17356793,,45.28
1021,3481,blur,17356793,,45.28
1022,3391,blur,17356790,,45.28
1023,6837,blur,17356475,,45.28
1024,5871,blur,17356473,,45.28
1025,3102,blur,17355081,,44.9342
1026,3545,blur,17355081,,44.9342
1027,1689,x2y2,17355038,ETH,52.0
1028,2260,blur,17354827,,45.28
1029,584,blur,17354811,,45.29
1030,8152,blur,17354776,,45.31
1031,3102,blur,17354775,,45.31
1032,3545,blur,17354775,,45.31
1033,6604,blur,17354774,,45.31
1034,3391,blur,17354773,,45.31
1035,3481,blur,17354773,,45.31
1036,8152,blur,17354460,,45.31
1037,3102,blur,17354174,,45.0735
1038,584,blur,17353489,,45.28
1039,3481,blur,17352755,,44.974
1040,3545,blur,17352410,,44.80485
1041,3391,blur,17352410,,44.80485
1042,5257,seaport,17352408,ETH,46.32
1043,3481,blur,17352397,,45.0337
1044,2382,blur,17352397,,45.0337
1045,1659,blur,17352077,,45.27
1046,3545,blur,17352075,,45.29
1047,3391,blur,17352075,,45.29
1048,2382,blur,17352074,,45.29
1049,3481,blur,17352074,,45.29
1050,3198,blur,17352074,,45.29
1051,3102,blur,17352074,,45.29
1052,6360,x2y2,17351770,ETH,47.5
1053,6360,x2y2,17351662,ETH,47.25
1054,3545,blur,17351627,,45.28
1055,7285,seaport,17351114,ETH,48.24755
1056,3545,blur,17350280,,44.58595
1057,1659,blur,17350280,,44.58595
1058,2382,blur,17350020,,45.07
1059,669,blur,17349972,,44.84465
1060,1659,blur,17349972,,44.84465
1061,3545,blur,17349972,,44.84465
1062,3391,blur,17349972,,44.84465
1063,6837,blur,17349939,,45.29
1064,5871,blur,17349937,,45.29
1065,5430,blur,17349663,,45.49
1066,669,blur,17349663,,45.49
1067,1659,blur,17349662,,45.49
1068,3481,blur,17349662,,45.49
1069,5282,blur,17349661,,45.49
1070,6891,blur,17349661,,45.49
1071,8803,blur,17349661,,45.49
1072,3545,blur,17349629,,45.5
1073,3391,blur,17349628,,45.5
1074,1399,blur,17349627,,45.5
1075,9163,blur,17349626,,45.5
1076,7292,blur,17349625,,45.5
1077,2382,blur,17349624,,45.51
1078,6837,blur,17349620,,45.51
1079,5871,blur,17349620,,45.51
1080,3198,blur,17349619,,45.51
1081,3102,blur,17349619,,45.51
1082,1399,blur,17348229,,45.45
1083,6013,blur,17348225,,45.5
1084,4541,seaport,17347910,ETH,44.65
1085,4999,seaport,17347887,ETH,50.39775
1086,3545,blur,17347851,,45.1133
1087,6013,blur,17347851,,45.1133
1088,6013,blur,17347299,,45.35
1089,3545,blur,17347298,,45.35
1090,3391,blur,17347297,,45.4
1091,2382,blur,17347297,,45.4
1092,1399,blur,17346310,,45.3
1093,7292,blur,17343720,,44.8347
1094,9163,blur,17343510,,44.78495
1095,6013,blur,17343375,,44.775
1096,9163,blur,17343111,,44.775
1097,7292,blur,17342584,,45.0
1098,8803,blur,17341891,,44.74515
1099,584,blur,17341665,,44.74515
1100,584,blur,17341303,,44.7352
1101,6646,blur,17339949,,44.70535
1102,6151,blur,17339668,ETH,57.71
1103,5430,blur,17338791,,45.25
1104,7292,blur,17338763,,45.25
1105,4827,blur,17338693,ETH,45.3375
1106,5430,blur,17337641,,45.02375
1107,6425,blur,17336810,,45.00385
1108,6013,blur,17334780,,44.974
1109,6013,blur,17334182,,44.974
1110,6013,blur,17333879,,45.16
1111,2002,x2y2,17332226,ETH,59.0
1112,6153,x2y2,17331801,ETH,58.0
1113,6185,x2y2,17331510,ETH,55.0
1114,3481,blur,17331178,,45.17
1115,3391,blur,17331165,,45.22
1116,2382,blur,17331164,,45.22
1117,3545,blur,17331163,,45.22
1118,5282,blur,17331161,,45.25
1119,1659,blur,17331161,,45.25
1120,6891,blur,17331159,,45.25
1121,669,blur,17331159,,45.25
1122,7292,blur,17331158,,45.3
1123,6013,blur,17331158,,45.31
1124,6013,blur,17330492,ETH,45.0236505
1125,4950,seaport,17330226,WETH,46.8
1126,4950,seaport,17330226,WETH,48.0
1127,8584,seaport,17330082,ETH,47.76
1128,4854,seaport,17330001,ETH,47.2625
1129,2382,blur,17329811,,44.8347
1130,8819,seaport,17329164,ETH,45.3375
1131,8557,seaport,17329164,ETH,46.2675
1132,3391,blur,17329003,,44.96
1133,1659,blur,17327642,,44.6357
1134,3391,blur,17327547,,44.85
1135,3545,blur,17327489,,44.62575
1136,6891,blur,17327328,,44.62575
1137,1659,blur,17327324,,44.62575
1138,1080,blur,17327324,,44.62575
1139,7292,blur,17327319,,44.86
1140,3481,blur,17327305,,44.6357
1141,3545,blur,17327165,,44.6357
1142,8152,blur,17327165,,44.6357
1143,1659,blur,17326888,,44.62575
1144,1080,blur,17326888,,44.62575
1145,6891,blur,17326888,,44.62575
1146,3481,blur,17326871,,44.6357
1147,669,blur,17326563,,44.6357
1148,1080,blur,17326553,,44.6357
1149,1659,blur,17326553,,44.6357
1150,3391,blur,17326553,,44.6357
1151,7083,blur,17326422,ETH,44.576
1152,6891,blur,17326242,,44.87
1153,669,blur,17326242,,44.91
1154,1659,blur,17326241,,44.91
1155,3391,blur,17326241,,44.91
1156,7733,seaport,17326216,ETH,45.825
1157,3060,x2y2,17325827,ETH,46.249999
1158,3391,blur,17324988,,44.87
1159,6891,blur,17324937,,44.88
1160,7292,blur,17324934,,44.6556
1161,669,blur,17324934,,44.6556
1162,1080,blur,17324934,,44.6556
1163,3391,blur,17324663,,44.62575
1164,1080,blur,17324363,,44.9
1165,6891,blur,17324361,,44.9
1166,3391,blur,17324360,,44.9
1167,1659,blur,17323598,,44.71
1168,7292,blur,17323580,,44.58595
1169,669,blur,17323580,,44.58595
1170,6013,blur,17323580,,44.58595
1171,6013,blur,17323275,,44.83
1172,7292,blur,17323275,,44.60585
1173,1080,blur,17323275,,44.60585
1174,669,blur,17323219,,44.6755
1175,563,x2y2,17323064,ETH,50.0
1176,1080,blur,17322953,,44.6755
1177,6891,blur,17322901,,44.68545
1178,3391,blur,17322884,,44.91
1179,7292,blur,17322883,,44.91
1180,2857,seaport,17322685,ETH,93.1
1181,1080,blur,17322645,,44.68545
1182,7292,blur,17322576,,44.6954
1183,8412,blur,17322559,ETH,45.16305
1184,3391,blur,17322523,,44.72525
1185,6891,blur,17322521,,44.95
1186,669,blur,17322486,,44.72525
1187,3391,blur,17322221,,44.93
1188,6013,blur,17322182,,44.7352
1189,1080,blur,17322133,,44.95
1190,669,blur,17322133,,44.95
1191,6013,blur,17321880,,45.0
1192,3391,blur,17321627,,43.875
1193,669,blur,17321623,,43.875
1194,6013,blur,17321358,,45.0
1195,6013,blur,17320864,,44.2178
1196,1948,blur,17320864,,44.4367
1197,1080,blur,17320864,,44.4367
1198,1948,blur,17319714,,45.08
1199,6013,blur,17319714,,45.08
1200,1080,blur,17319714,,45.08
1201,1948,blur,17319317,,44.82475
1202,2002,blur,17317667,ETH,53.625
1203,6013,blur,17317616,,44.576
1204,1080,blur,17317319,,44.8
1205,8152,blur,17317305,,44.84465
1206,3545,blur,17317298,,45.18
1207,1948,blur,17317296,,45.18
1208,6013,blur,17317296,,45.18
1209,6013,blur,17316989,,44.88445
1210,3545,blur,17316597,,44.99
1211,5282,blur,17316526,,44.88445
1212,1948,blur,17316526,,44.88445
1213,6013,seaport,17316514,WETH,42.680097
1214,6013,seaport,17316514,WETH,44.0001
1215,1948,blur,17316224,,45.32
1216,8152,blur,17316222,,45.32
1217,5282,blur,17316219,,45.32
1218,3060,blur,17315495,ETH,45.38195
1219,3060,blur,17315458,,44.88445
1220,5282,blur,17315455,,44.88445
1221,8152,blur,17315402,,45.11
1222,8412,x2y2,17313129,ETH,45.0
1223,4665,x2y2,17311901,ETH,58.0
1224,4665,seaport,17311035,WETH,51.0
1225,4665,blur,17311035,ETH,44.64525
1226,6153,seaport,17311033,WETH,52.0
1227,6153,blur,17311033,ETH,44.64525
1228,7031,seaport,17309512,ETH,48.10825
1229,807,blur,17308544,,45.0735
1230,2257,blur,17308439,,45.2725
1231,807,blur,17308160,,45.2725
1232,2578,blur,17308160,,45.28245
1233,2970,blur,17307872,,45.79
1234,2578,blur,17307858,,45.82
1235,2257,blur,17307857,,45.82
1236,3545,blur,17307855,,45.82
1237,1948,blur,17307853,,45.82
1238,807,blur,17307664,,45.5909
1239,243,seaport,17306244,ETH,52.6156
1240,322,seaport,17304736,WETH,0.9087048196682
1241,322,seaport,17304736,WETH,45.43524098341
1242,1948,blur,17304552,,45.5511
1243,6425,seaport,17304512,ETH,45.548
1244,6153,x2y2,17304497,ETH,66.2
1245,8969,seaport,17301081,ETH,46.09835
1246,4497,blur,17299448,,45.34
1247,994,x2y2,17296514,ETH,52.0
1248,6921,seaport,17296238,ETH,50.1393
1249,8557,blur,17296103,ETH,45.2725
1250,7851,seaport,17295760,,1e-18
1251,4497,blur,17294790,,44.92425
1252,2333,seaport,17293640,ETH,71.78
1253,6076,blur,17293505,ETH,45.52125
1254,8038,seaport,17291868,ETH,62.09775
1255,3545,blur,17291315,,45.2
1256,6988,seaport,17288399,ETH,0.74625
1257,2508,blur,17288270,,44.92425
1258,3140,blur,17288218,ETH,48.00875
1259,2508,blur,17287967,,45.15
1260,3198,blur,17287960,,44.92425
1261,2508,blur,17286883,,45.1
1262,4284,blur,17286724,,45.28
1263,4847,blur,17286692,ETH,45.56105
1264,2578,blur,17286634,,45.28
1265,4847,blur,17286427,,45.28
1266,4284,blur,17286417,,45.28
1267,3545,blur,17286417,,45.28
1268,2257,blur,17286417,,45.28
1269,2578,blur,17286313,,45.0536
1270,4431,blur,17286144,,45.12325
1271,2578,blur,17286012,,45.35
1272,4847,blur,17285993,,45.35
1273,1221,seaport,17285374,ETH,48.45
1274,6891,blur,17284035,,45.55
1275,9109,blur,17283564,,45.0735
1276,6891,blur,17283554,,45.31
1277,2578,blur,17283264,,45.71
1278,6891,blur,17283244,,45.71
1279,9109,blur,17283097,,45.71
1280,243,x2y2,17283012,ETH,48.15
1281,2578,blur,17282370,,45.66
1282,243,x2y2,17281621,ETH,46.75
1283,6891,blur,17281300,,45.40185
1284,559,seaport,17281049,ETH,63.375
1285,4001,blur,17280765,ETH,51.74
1286,8833,seaport,17279972,ETH,46.73515
1287,7583,seaport,17279273,ETH,49.75
1288,2970,blur,17279080,ETH,45.52125
1289,7294,blur,17278235,ETH,49.44155
1290,3118,seaport,17278186,WETH,60.0
1291,7133,blur,17277583,ETH,48.6356
1292,7836,blur,17275890,ETH,46.01875
1293,8043,blur,17275737,ETH,48.2376
1294,2970,blur,17275729,,45.26
1295,2970,blur,17275416,ETH,45.76005
1296,9310,seaport,17275167,WETH,60.0
1297,2500,blur,17275041,ETH,45.66055
1298,2500,blur,17274902,,44.974
1299,9910,blur,17274159,ETH,45.7501
1300,5871,blur,17274149,ETH,44.88445
1301,8512,blur,17274146,ETH,44.90435
1302,2679,blur,17274144,ETH,44.90435
1303,6837,blur,17274138,ETH,43.875
1304,9109,blur,17273426,ETH,44.76505
1305,5174,seaport,17273363,ETH,16.915
1306,2837,blur,17272662,ETH,44.775
1307,4284,blur,17272455,,44.4765
1308,6837,blur,17272452,,44.81
1309,9910,blur,17272452,,44.88445
1310,2970,blur,17272444,,44.5959
1311,6604,blur,17272433,,44.88445
1312,7836,blur,17272433,,44.88445
1313,552,blur,17272431,,44.8944
1314,2679,blur,17272431,,45.12
1315,5871,blur,17272428,,44.8944
1316,8512,blur,17272428,,44.8944
1317,2257,blur,17272428,,44.8944
1318,5042,blur,17272428,,44.8944
1319,4410,blur,17272428,,44.8944
1320,3407,seaport,17271580,ETH,47.4905
1321,4112,blur,17271493,,45.173
1322,4686,blur,17271493,,45.173
1323,2679,blur,17271490,,44.265
1324,466,seaport,17271097,ETH,95.06
1325,4082,seaport,17270952,ETH,53.075
1326,2578,blur,17270809,,46.0
1327,9712,blur,17270735,ETH,45.87945
1328,2508,blur,17270567,,45.31
1329,4686,blur,17270406,,45.72025
1330,3102,blur,17270406,,45.72025
1331,2578,blur,17270393,,45.72025
1332,5328,blur,17270308,,45.9889
1333,4112,blur,17270190,,46.24
1334,2749,blur,17270186,,46.24
1335,2508,blur,17270183,,46.01875
1336,3013,blur,17270181,,46.01875
1337,3796,blur,17269361,ETH,47.75005
1338,3796,blur,17269264,ETH,46.765
1339,3796,seaport,17269242,,1e-18
1340,3918,blur,17268610,ETH,53.2325
1341,9910,blur,17267986,,45.95
1342,8086,seaport,17267754,ETH,47.775
1343,3102,blur,17267494,,45.7
1344,9712,blur,17267494,,45.7
1345,4799,blur,17267296,,45.8297
1346,5497,blur,17267294,,46.05
1347,2970,blur,17267294,,46.05
1348,1032,blur,17267239,,46.51625
1349,1685,blur,17267083,ETH,48.4565
1350,8872,blur,17267070,ETH,47.4615
1351,2837,blur,17266981,ETH,48.755
1352,439,blur,17266979,ETH,48.399984
1353,6837,blur,17266977,ETH,47.76
1354,1685,blur,17266974,ETH,47.6231875
1355,5497,blur,17266973,ETH,47.2426
1356,9910,blur,17266968,ETH,47.200014
1357,7528,blur,17266967,ETH,48.2575
1358,2970,blur,17266957,ETH,46.5659403
1359,4686,blur,17266866,ETH,46.4665
1360,4112,blur,17266837,ETH,45.77
1361,4799,blur,17266561,ETH,45.571
1362,4980,x2y2,17266485,ETH,530.0
1363,4686,blur,17266102,,45.58095
1364,2118,x2y2,17263017,ETH,51.0
1365,2602,seaport,17262675,ETH,48.62565
1366,2900,blur,17262492,ETH,49.00375
1367,5691,blur,17261759,,44.8745
1368,8833,blur,17260586,,45.04365
1369,5691,blur,17260583,,45.04365
1370,7230,blur,17260023,ETH,46.2675
1371,4239,seaport,17259469,ETH,52.25
1372,9695,seaport,17258336,ETH,46.2675
1373,5691,blur,17258324,,44.98395
1374,5691,blur,17258020,ETH,42.705
1375,1008,seaport,17257885,ETH,68.25
1376,8227,blur,17257308,,44.98395
1377,8833,blur,17257307,,44.98395
1378,7230,blur,17257307,,44.98395
1379,5044,seaport,17257034,ETH,47.94905
1380,9695,blur,17256916,,44.07975
1381,5151,seaport,17255833,ETH,29.85
1382,262,seaport,17255749,ETH,46.7451
1383,791,seaport,17254293,ETH,47.5
1384,3601,blur,17253595,ETH,47.45155
1385,5282,x2y2,17253211,ETH,45.7
1386,8230,blur,17252762,ETH,46.75505
1387,6085,seaport,17252543,ETH,47.45155
1388,633,blur,17252505,ETH,46.367
1389,3939,blur,17252505,ETH,45.77
1390,390,blur,17252505,ETH,46.75505
1391,3318,blur,17252505,ETH,46.400034
1392,2495,blur,17252076,ETH,45.7501
1393,8256,blur,17251790,ETH,54.57575
1394,8230,blur,17251064,ETH,45.66055
1395,4318,blur,17250934,ETH,43.9999945
1396,1374,blur,17250934,ETH,43.979
1397,4339,seaport,17250934,ETH,44.2775
1398,5368,seaport,17250702,WETH,50.0
1399,6268,seaport,17250373,WETH,45.0
1400,2508,x2y2,17249839,ETH,42.45
1401,2749,blur,17249648,,42.13825
1402,7292,blur,17249111,,41.301
1403,2837,blur,17249031,ETH,43.03375
1404,2837,blur,17248594,,41.25225
1405,2749,x2y2,17246921,ETH,45.0
1406,2508,blur,17245390,,41.79995
1407,2841,blur,17244929,ETH,43.78
1408,6289,seaport,17244867,ETH,45.74015
1409,2841,blur,17243150,,42.785
1410,552,blur,17243124,,43.31235
1411,6805,blur,17242186,ETH,195.0
1412,2310,seaport,17241230,ETH,48.2575
1413,6384,x2y2,17241204,ETH,56.0
1414,184,blur,17241128,ETH,46.2277
1415,807,x2y2,17238817,ETH,49.5
1416,4900,seaport,17238456,ETH,43.875
1417,1500,blur,17237982,ETH,44.2775
1418,2679,blur,17237945,ETH,46.367
1419,7031,blur,17237667,ETH,44.2775
1420,1161,blur,17237662,ETH,46.2675
1421,377,blur,17237630,ETH,46.7649005
1422,7717,seaport,17237602,ETH,45.2725
1423,3391,blur,17237539,ETH,43.78
1424,1937,blur,17237422,ETH,46.71525
1425,8990,blur,17237200,ETH,44.7500255
1426,5454,blur,17237083,ETH,44.46655
1427,5063,seaport,17237080,ETH,43.7775
1428,3799,blur,17237042,ETH,48.44655
1429,6930,blur,17237000,ETH,43.7203
1430,5409,seaport,17236996,ETH,42.59775
1431,3883,blur,17236994,ETH,43.47155
1432,7167,blur,17236968,ETH,42.8845
1433,428,blur,17236966,ETH,43.2825
1434,2844,seaport,17236964,ETH,42.785
1435,4478,blur,17236957,ETH,42.785
1436,7116,blur,17236953,ETH,42.77505
1437,3084,blur,17236946,ETH,42.099445
1438,6795,x2y2,17236535,ETH,44.5
1439,9523,blur,17236203,ETH,43.8795
1440,7116,blur,17235954,,41.5114
1441,522,blur,17235437,ETH,41.2925
1442,3084,blur,17235283,,41.79995
1443,8230,x2y2,17235042,ETH,44.8
1444,5044,seaport,17234797,ETH,45.76845
1445,3885,blur,17234787,ETH,45.0735
1446,1457,blur,17234638,ETH,42.700027
1447,3013,blur,17234514,ETH,42.387
1448,3084,blur,17234511,ETH,42.23775
1449,4942,blur,17234500,ETH,45.2725
1450,6629,blur,17234430,ETH,42.188
1451,2362,seaport,17234426,ETH,42.0089
1452,3020,blur,17234412,ETH,42.27755
1453,6879,seaport,17234392,ETH,45.77625
1454,7438,blur,17234360,,40.92435
1455,3490,blur,17234231,ETH,44.76505
1456,4497,blur,17234103,ETH,41.2925
1457,3084,blur,17234006,,40.4169
1458,522,blur,17233964,,40.40695
1459,5345,x2y2,17233809,ETH,42.69
1460,2775,blur,17233701,ETH,40.9741
1461,3408,blur,17233623,ETH,40.966936
1462,8475,blur,17233452,ETH,41.28255
1463,8819,blur,17233250,,39.94925
1464,8203,blur,17233246,,40.06865
1465,7167,x2y2,17233163,ETH,40.4
1466,7167,seaport,17233063,WETH,39.46312
1467,7167,seaport,17233063,ETH,41.925
1468,1071,x2y2,17232983,ETH,53.5
1469,5454,blur,17232901,ETH,41.28255
1470,8819,seaport,17232765,WETH,39.1365
1471,8819,seaport,17232765,WETH,40.14
1472,2841,x2y2,17232493,ETH,41.58
1473,1180,x2y2,17232442,ETH,55.0
1474,8475,blur,17232397,,40.80495
1475,6268,blur,17232079,ETH,42.387
1476,1744,blur,17231946,ETH,41.28255
1477,8230,x2y2,17231916,ETH,42.5
1478,3575,blur,17231656,ETH,49.75
1479,2775,blur,17231531,,40.0587
1480,2841,x2y2,17231474,ETH,42.0
1481,4497,blur,17231443,,40.198
1482,6629,blur,17231363,ETH,41.30245
1483,669,seaport,17231253,ETH,41.925
1484,9898,blur,17231046,ETH,41.2925
1485,910,blur,17231046,ETH,41.2925
1486,4778,blur,17231046,ETH,41.2925
1487,1710,blur,17231046,ETH,41.2925
1488,4497,blur,17230995,,39.8
1489,9823,blur,17230797,ETH,40.4999825
1490,1710,blur,17230648,,40.4567
1491,6268,blur,17230635,,40.5164
1492,4847,blur,17230635,,40.5164
1493,762,blur,17230551,ETH,42.2875
1494,6629,blur,17230527,,40.397
1495,5991,blur,17230515,ETH,42.2875
1496,8872,seaport,17230467,ETH,41.79
1497,3020,blur,17230442,,41.02385
1498,3013,blur,17230439,,41.02385
1499,8872,blur,17230437,,41.0935
1500,5328,blur,17230432,,41.1134
1501,8868,blur,17230350,ETH,43.0000195
1502,2841,x2y2,17230310,ETH,41.5
1503,9307,blur,17230248,,41.6706
1504,4112,seaport,17230244,USDC,4.1e-10
1505,4112,seaport,17230244,USDC,8.2e-08
1506,6930,seaport,17230224,WETH,40.89
1507,8872,blur,17229992,,41.79995
1508,7936,seaport,17228887,ETH,53.35
1509,3799,x2y2,17228485,ETH,45.5
1510,3575,blur,17227916,ETH,43.98895
1511,4193,seaport,17227368,ETH,53.625
1512,390,blur,17227329,,42.53625
1513,2830,blur,17227161,,42.3225
1514,3102,x2y2,17225146,ETH,42.0
1515,1970,seaport,17225120,WETH,42.2388
1516,4856,seaport,17225119,ETH,42.785
1517,807,blur,17225065,,41.79
1518,5282,blur,17225008,,41.79
1519,9712,blur,17224980,,41.79
1520,3102,blur,17224980,,41.79
1521,7140,blur,17224765,,42.984
1522,2044,blur,17224718,,43.21285
1523,7583,blur,17224351,,43.2825
1524,6483,seaport,17224253,WETH,51.0
1525,2970,blur,17223819,,43.8397
1526,2495,blur,17223717,,43.979
1527,3013,blur,17223717,,43.9989
1528,4112,blur,17223717,,43.9989
1529,7583,blur,17223717,,43.9989
1530,9307,blur,17223717,,43.9989
1531,4142,blur,17223484,ETH,47.76
