,tokenId,marketplace,block,token,price,date
2547,5443,seaport,17082047,ETH,56.55,2023-04-19 17:12:35
2548,5853,seaport,17082012,ETH,54.2715,2023-04-19 17:05:23
2549,1192,seaport,17081914,WETH,1.22625,2023-04-19 16:45:47
2551,2382,x2y2,17081628,ETH,51.0,2023-04-19 15:48:11
2552,3644,seaport,17081164,WETH,0.255,2023-04-19 14:12:59
2554,3692,blur,17081112,ETH,55.27225,2023-04-19 14:02:35
2555,2519,blur,17081105,,50.37685,2023-04-19 14:00:59
2556,7433,blur,17080855,ETH,54.725,2023-04-19 13:10:47
2557,1510,blur,17080572,,50.745,2023-04-19 12:13:23
2558,5087,blur,17080462,,50.8445,2023-04-19 11:50:35
2559,2382,seaport,17079985,WETH,0.2560555,2023-04-19 10:13:47
2561,7639,seaport,17079879,WETH,1.325,2023-04-19 09:51:59
2562,5087,blur,17077881,,51.82955,2023-04-19 03:05:35
2563,904,blur,17077828,,51.8395,2023-04-19 02:54:23
2564,6716,blur,17077758,,51.8395,2023-04-19 02:40:11
2565,583,blur,17077751,,51.8395,2023-04-19 02:38:47
2566,1510,blur,17077739,,51.8395,2023-04-19 02:36:11
2567,3574,blur,17077346,ETH,52.0385,2023-04-19 01:16:35
2568,1392,seaport,17077302,WETH,51.9001,2023-04-19 01:07:47
2569,7272,blur,17077155,ETH,55.72,2023-04-19 00:37:47
2570,3574,seaport,17077058,WETH,0.25955,2023-04-19 00:18:23
2572,2135,blur,17077004,ETH,52.2375,2023-04-19 00:07:35
2573,6716,blur,17076922,,51.82955,2023-04-18 23:51:11
2574,3077,seaport,17076805,WETH,66.0,2023-04-18 23:27:35
2575,1747,seaport,17076581,ETH,60.8,2023-04-18 22:42:23
2576,1128,seaport,17076523,ETH,52.34775,2023-04-18 22:30:23
2577,4668,seaport,17076360,ETH,55.67025,2023-04-18 21:56:59
2578,6491,blur,17075452,,52.138,2023-04-18 18:53:23
2579,7188,blur,17075228,,52.138,2023-04-18 18:08:11
2580,2405,blur,17075216,,52.138,2023-04-18 18:05:47
2582,804,seaport,17075155,ETH,53.1375,2023-04-18 17:53:35
2583,2070,blur,17075038,,52.14795,2023-04-18 17:29:47
2584,2256,blur,17074922,,52.24745,2023-04-18 17:05:47
2585,3949,blur,17074912,,52.24745,2023-04-18 17:03:47
2587,7880,blur,17074542,ETH,59.171655,2023-04-18 15:47:47
2588,7836,x2y2,17074486,ETH,53.3,2023-04-18 15:36:35
2589,7762,x2y2,17074051,ETH,52.77,2023-04-18 14:07:59
2590,7836,seaport,17073878,WETH,51.65,2023-04-18 13:32:11
2591,7762,seaport,17073867,WETH,51.8,2023-04-18 13:29:59
2592,70,blur,17073840,,52.2574,2023-04-18 13:24:35
2593,812,seaport,17073339,ETH,56.2175,2023-04-18 11:42:11
2594,8555,x2y2,17073097,ETH,77.0,2023-04-18 10:51:59
2595,8216,blur,17071947,ETH,55.67025,2023-04-18 06:58:35
2596,2256,blur,17071675,,51.9589,2023-04-18 06:02:59
2597,3056,seaport,17071530,ETH,0.995,2023-04-18 05:33:59
2598,1510,blur,17071285,,52.30715,2023-04-18 04:42:59
2599,1510,blur,17070984,,52.5161,2023-04-18 03:41:23
2600,3949,blur,17070979,,52.536,2023-04-18 03:40:11
2601,2070,blur,17070963,,52.536,2023-04-18 03:36:59
2602,2405,blur,17070895,,52.536,2023-04-18 03:23:11
2603,8216,blur,17070683,ETH,53.15358655,2023-04-18 02:39:47
2604,5391,x2y2,17070658,ETH,55.3,2023-04-18 02:34:47
2605,9616,blur,17070592,ETH,53.73,2023-04-18 02:21:23
2606,3949,x2y2,17070577,ETH,53.4886,2023-04-18 02:18:11
2607,2405,blur,17070574,,52.88425,2023-04-18 02:17:35
2608,904,blur,17070565,,52.88425,2023-04-18 02:15:47
2609,8064,x2y2,17070525,ETH,53.5,2023-04-18 02:07:35
2610,6491,blur,17070517,,52.88425,2023-04-18 02:05:59
2611,3241,blur,17070392,ETH,56.704055,2023-04-18 01:40:47
2612,2256,blur,17070192,,53.18275,2023-04-18 00:59:59
2613,2070,blur,17070188,,53.2325,2023-04-18 00:59:11
2614,3241,blur,17070026,ETH,53.798655,2023-04-18 00:26:35
2615,6653,x2y2,17070022,ETH,62.5,2023-04-18 00:25:47
2616,8064,blur,17069912,,53.18275,2023-04-18 00:02:47
2617,4778,blur,17069680,,52.11375,2023-04-17 23:15:23
2618,410,blur,17069547,ETH,55.123,2023-04-17 22:48:23
2619,2405,seaport,17069373,ETH,54.495155,2023-04-17 22:12:59
2620,410,blur,17069008,ETH,53.8693,2023-04-17 20:59:11
2621,1792,blur,17068962,ETH,53.87925,2023-04-17 20:49:59
2622,410,blur,17068954,,52.94395,2023-04-17 20:48:23
2623,7188,blur,17068671,,52.934,2023-04-17 19:50:47
2624,8380,seaport,17067957,ETH,53.87925,2023-04-17 17:25:35
2625,6041,blur,17067950,ETH,56.40655,2023-04-17 17:24:11
2626,3056,blur,17067722,ETH,54.526,2023-04-17 16:37:59
2627,8380,blur,17067707,,52.84445,2023-04-17 16:34:47
2632,3864,x2y2,17067687,ETH,58.0,2023-04-17 16:30:23
2633,5087,blur,17067398,,53.4912,2023-04-17 15:32:11
2634,4198,blur,17067394,,53.50115,2023-04-17 15:31:23
2635,4855,blur,17067393,ETH,53.928005,2023-04-17 15:31:11
2636,1642,blur,17067390,,53.52105,2023-04-17 15:30:35
2637,9616,blur,17067386,,53.52105,2023-04-17 15:29:47
2638,1642,blur,17067064,,53.52105,2023-04-17 14:23:47
2639,447,seaport,17066814,ETH,55.0235,2023-04-17 13:33:23
2640,2934,seaport,17066784,ETH,59.2025,2023-04-17 13:27:23
2641,5411,blur,17066461,ETH,55.674031,2023-04-17 12:21:23
2642,6653,seaport,17066381,WETH,64.0,2023-04-17 12:05:11
2643,1457,blur,17066056,ETH,53.97875,2023-04-17 10:58:35
2644,6403,seaport,17065525,WETH,53.221,2023-04-17 09:10:23
2645,3559,seaport,17065522,ETH,53.01855,2023-04-17 09:09:47
2646,9625,blur,17065511,ETH,53.929,2023-04-17 09:07:35
2647,4198,blur,17065484,,53.4912,2023-04-17 09:01:59
2648,9625,blur,17065436,,53.4912,2023-04-17 08:52:11
2649,8528,seaport,17064928,ETH,54.71505,2023-04-17 07:08:23
2650,1457,blur,17064859,ETH,53.4713,2023-04-17 06:54:23
2651,3266,seaport,17064853,WETH,70.0,2023-04-17 06:53:11
2652,4042,seaport,17064630,WETH,56.0,2023-04-17 06:08:11
2653,9458,seaport,17064316,ETH,53.01855,2023-04-17 05:03:59
2654,8905,blur,17064274,ETH,57.4999555,2023-04-17 04:55:23
2655,6935,blur,17064120,,53.16285,2023-04-17 04:23:11
2656,1347,blur,17063927,ETH,53.42155,2023-04-17 03:44:11
2657,3076,blur,17063902,ETH,55.679205,2023-04-17 03:39:11
2658,3501,blur,17063666,ETH,54.725,2023-04-17 02:50:23
2659,9616,seaport,17063385,ETH,50.749,2023-04-17 01:52:59
2660,3501,blur,17063269,,53.1529,2023-04-17 01:29:35
2661,1810,blur,17062954,ETH,53.470305,2023-04-17 00:24:59
2662,3176,blur,17062241,,53.2325,2023-04-16 21:59:11
2663,1030,blur,17062177,,53.2325,2023-04-16 21:46:11
2664,6935,blur,17062075,,53.2524,2023-04-16 21:24:47
2665,1810,blur,17062070,,53.26235,2023-04-16 21:23:47
2666,9073,blur,17061988,ETH,53.58075,2023-04-16 21:06:59
2667,3637,blur,17061528,ETH,57.699055,2023-04-16 19:32:23
2668,1810,blur,17061424,,53.2524,2023-04-16 19:11:23
2669,2333,x2y2,17061300,ETH,74.0,2023-04-16 18:46:11
2670,3176,blur,17061281,,53.24245,2023-04-16 18:42:23
2671,3787,blur,17061160,,53.2325,2023-04-16 18:17:23
2672,8232,blur,17061141,,53.2325,2023-04-16 18:13:35
2673,1347,blur,17061138,,53.24245,2023-04-16 18:12:59
2674,6935,blur,17061132,,53.24245,2023-04-16 18:11:47
2675,9073,blur,17061125,,53.24245,2023-04-16 18:10:23
2676,1810,blur,17061122,,53.24245,2023-04-16 18:09:47
2677,7232,x2y2,17060923,ETH,62.0,2023-04-16 17:29:23
2678,1030,blur,17060643,,53.2325,2023-04-16 16:32:59
2679,1030,seaport,17060338,ETH,60.8,2023-04-16 15:30:59
2680,3787,x2y2,17060267,ETH,54.5,2023-04-16 15:16:23
2681,1900,blur,17060117,,53.2126,2023-04-16 14:45:11
2682,1467,seaport,17059933,ETH,0.398,2023-04-16 14:07:47
2683,3308,seaport,17059920,ETH,68.34655,2023-04-16 14:05:11
2684,7351,blur,17059703,ETH,54.107105,2023-04-16 13:20:59
2685,764,blur,17058786,ETH,53.68025,2023-04-16 10:12:11
2686,3176,blur,17058561,ETH,53.48125,2023-04-16 09:26:11
2687,4716,blur,17058527,ETH,57.2125,2023-04-16 09:19:23
2688,3176,blur,17058510,,53.10315,2023-04-16 09:15:47
2689,3192,seaport,17058276,ETH,72.75,2023-04-16 08:27:11
2690,5753,blur,17057443,ETH,53.42155,2023-04-16 05:37:23
2691,2260,x2y2,17057418,ETH,53.31,2023-04-16 05:32:23
2692,1993,blur,17057054,ETH,53.52105,2023-04-16 04:18:23
2693,3481,blur,17056969,ETH,54.09815,2023-04-16 04:01:11
2694,2260,seaport,17056888,WETH,52.5,2023-04-16 03:44:47
2695,1993,blur,17056812,,53.00365,2023-04-16 03:29:35
2696,5753,blur,17056650,,53.00365,2023-04-16 02:56:59
2697,3621,blur,17056439,ETH,53.5509,2023-04-16 02:12:59
2698,1993,blur,17056437,,51.9285,2023-04-16 02:12:35
2699,1587,blur,17055818,ETH,58.2075,2023-04-16 00:05:47
2700,3637,seaport,17055625,ETH,56.6155,2023-04-15 23:25:59
2701,3637,blur,17055583,ETH,53.5509,2023-04-15 23:17:23
2702,1347,blur,17055471,,52.94395,2023-04-15 22:54:23
2703,5337,blur,17055336,,52.934,2023-04-15 22:26:59
2704,882,blur,17055287,,52.934,2023-04-15 22:17:11
2705,7799,blur,17055286,ETH,53.332,2023-04-15 22:16:59
2706,3034,blur,17055282,,52.934,2023-04-15 22:16:11
2707,3423,blur,17055265,ETH,53.42155,2023-04-15 22:12:23
2708,3452,blur,17055262,,52.934,2023-04-15 22:11:47
2709,7799,blur,17055228,,52.934,2023-04-15 22:04:59
2710,9323,blur,17055100,,52.934,2023-04-15 21:38:59
2711,6074,blur,17054973,,52.934,2023-04-15 21:13:23
2712,8723,blur,17054970,,52.934,2023-04-15 21:12:47
2713,1463,blur,17054967,ETH,53.4214505,2023-04-15 21:12:11
2714,1467,blur,17054961,,52.9539,2023-04-15 21:10:47
2715,5977,blur,17054959,,52.9539,2023-04-15 21:10:23
2716,1467,blur,17054956,,53.4315,2023-04-15 21:09:47
2717,3539,blur,17054955,,53.4315,2023-04-15 21:09:35
2718,9145,blur,17054892,,53.4315,2023-04-15 20:56:47
2719,4033,blur,17054886,,53.4315,2023-04-15 20:55:35
2720,9856,blur,17054866,,53.4315,2023-04-15 20:51:23
2721,7050,blur,17054861,,53.4315,2023-04-15 20:50:23
2722,7810,blur,17054851,,53.4315,2023-04-15 20:48:23
2723,7867,blur,17054830,,53.4315,2023-04-15 20:44:11
2724,4492,blur,17054821,ETH,54.128,2023-04-15 20:42:23
2725,6143,blur,17054809,,53.4315,2023-04-15 20:39:59
2726,941,blur,17054778,,53.4315,2023-04-15 20:33:35
2727,2900,blur,17054696,ETH,54.17775,2023-04-15 20:16:59
2728,1550,blur,17054692,ETH,54.128,2023-04-15 20:16:11
2729,3308,blur,17054690,ETH,54.128,2023-04-15 20:15:35
2730,4408,blur,17054668,,53.4315,2023-04-15 20:10:59
2731,8723,blur,17054665,,53.4713,2023-04-15 20:10:23
2732,1347,blur,17054663,,53.4514,2023-04-15 20:09:59
2733,764,blur,17054660,,53.4514,2023-04-15 20:09:23
2735,1550,blur,17054654,,52.377,2023-04-15 20:08:11
2758,3481,seaport,17054589,WETH,53.25,2023-04-15 19:54:47
2759,4824,seaport,17054278,ETH,58.383,2023-04-15 18:51:23
2760,447,seaport,17054025,ETH,67.1625,2023-04-15 17:59:23
2761,5423,x2y2,17053888,ETH,71.0,2023-04-15 17:31:23
2762,2902,blur,17053768,ETH,82.57505,2023-04-15 17:07:11
2763,4716,blur,17053749,ETH,55.7001,2023-04-15 17:02:59
2764,5037,blur,17053537,ETH,54.2275,2023-04-15 16:19:47
2765,4361,blur,17053518,ETH,53.6305,2023-04-15 16:15:47
2766,8916,blur,17053512,ETH,58.0000425,2023-04-15 16:14:35
2767,4361,blur,17053465,,52.9539,2023-04-15 16:04:47
2768,7867,blur,17053404,,52.94395,2023-04-15 15:52:23
2769,5037,blur,17053401,,52.94395,2023-04-15 15:51:47
2770,3034,blur,17053396,ETH,53.929,2023-04-15 15:50:47
2771,8372,blur,17053382,ETH,53.73,2023-04-15 15:47:47
2772,3277,blur,17053292,ETH,53.68025,2023-04-15 15:29:23
2773,665,seaport,17053252,ETH,54.7028115,2023-04-15 15:21:11
2774,1900,blur,17053173,ETH,54.6,2023-04-15 15:04:59
2775,2349,blur,17053106,ETH,54.7051,2023-04-15 14:50:59
2776,229,seaport,17053089,ETH,54.7051,2023-04-15 14:47:23
2777,882,blur,17053009,ETH,53.679255,2023-04-15 14:31:11
2778,941,blur,17052905,ETH,52.934,2023-04-15 14:09:35
2779,3034,blur,17052877,,52.28725,2023-04-15 14:03:47
2780,8203,blur,17052876,ETH,52.934,2023-04-15 14:03:35
2781,4408,blur,17052845,ETH,56.3767,2023-04-15 13:57:23
2782,7335,blur,17052735,ETH,52.6095305,2023-04-15 13:34:59
2783,9061,blur,17052372,ETH,54.71505,2023-04-15 12:20:47
2784,3512,seaport,17052139,ETH,53.72005,2023-04-15 11:33:11
2785,4677,seaport,17051663,ETH,54.725,2023-04-15 09:56:23
2786,4906,blur,17050850,ETH,52.934,2023-04-15 07:09:59
2787,6556,seaport,17050279,ETH,53.32275,2023-04-15 05:12:59
2788,5986,blur,17050128,ETH,52.6095305,2023-04-15 04:40:59
2789,4408,x2y2,17048863,ETH,52.0,2023-04-15 00:18:59
2790,7523,x2y2,17048775,ETH,53.85,2023-04-15 00:00:47
2791,7523,blur,17048710,ETH,52.61162,2023-04-14 23:47:23
2792,7523,blur,17048691,,51.7201,2023-04-14 23:43:35
2793,6026,blur,17048099,,51.939,2023-04-14 21:42:35
2794,7593,x2y2,17048032,ETH,52.5,2023-04-14 21:28:59
2795,2037,blur,17047889,ETH,52.612615,2023-04-14 20:59:35
2796,7593,seaport,17047720,WETH,51.2,2023-04-14 20:23:35
2797,3034,blur,17047701,,51.939,2023-04-14 20:19:35
2798,7867,blur,17047698,,51.939,2023-04-14 20:18:59
2799,3397,blur,17047588,,51.939,2023-04-14 19:55:47
2800,6074,blur,17047436,,52.0385,2023-04-14 19:24:23
2801,8372,blur,17047417,,52.04845,2023-04-14 19:20:35
2802,4033,blur,17047406,,52.0584,2023-04-14 19:18:23
2804,2946,seaport,17046930,ETH,58.5,2023-04-14 17:40:47
2805,6816,blur,17046387,ETH,52.735,2023-04-14 15:49:35
2806,1587,seaport,17046377,ETH,53.2676235,2023-04-14 15:47:35
2807,7880,blur,17046365,ETH,53.2676235,2023-04-14 15:45:11
2808,4090,x2y2,17046338,ETH,55.5,2023-04-14 15:39:35
2809,6765,seaport,17046202,ETH,53.2676235,2023-04-14 15:11:23
2810,3060,seaport,17046144,ETH,53.2676235,2023-04-14 14:59:35
2811,8203,blur,17046062,,51.7599,2023-04-14 14:42:23
2812,941,blur,17046060,,51.7599,2023-04-14 14:41:59
2813,4906,blur,17046057,,51.7599,2023-04-14 14:41:23
2814,8372,blur,17046027,,51.7599,2023-04-14 14:34:59
2815,4865,blur,17046020,,52.2375,2023-04-14 14:33:35
2816,8665,blur,17045754,ETH,53.0335,2023-04-14 13:38:35
2817,3034,seaport,17045526,WETH,1.024000738,2023-04-14 12:51:47
2819,1408,blur,17045141,ETH,52.735,2023-04-14 11:32:11
2820,6372,blur,17044971,ETH,54.71505,2023-04-14 10:56:59
2821,7784,blur,17044926,,51.8992,2023-04-14 10:47:47
2822,1408,blur,17044767,,52.138,2023-04-14 10:15:35
2823,1348,blur,17044763,,52.14795,2023-04-14 10:14:47
2824,8203,blur,17044761,,52.14795,2023-04-14 10:14:23
2825,4906,blur,17044760,,52.14795,2023-04-14 10:13:59
2826,6074,blur,17044756,,52.14795,2023-04-14 10:13:11
2827,4198,blur,17044127,,52.138,2023-04-14 08:03:11
2828,4906,blur,17043978,,51.92905,2023-04-14 07:32:59
2829,3030,seaport,17043791,ETH,53.835,2023-04-14 06:54:47
2830,1092,blur,17043695,ETH,56.282772,2023-04-14 06:35:11
2831,5992,seaport,17043322,ETH,58.6055,2023-04-14 05:18:35
2832,390,blur,17043177,ETH,53.36185,2023-04-14 04:48:59
2833,4865,blur,17042881,,51.55095,2023-04-14 03:48:11
2835,1927,blur,17042778,,51.74,2023-04-14 03:26:47
2836,8555,seaport,17042773,WETH,68.0,2023-04-14 03:25:47
2837,9229,blur,17042742,,52.98375,2023-04-14 03:19:11
2838,3397,blur,17042708,,53.73995,2023-04-14 03:12:11
2839,9021,blur,17042528,,53.72005,2023-04-14 02:34:59
2840,9229,blur,17042407,,53.73995,2023-04-14 02:10:23
2841,7050,blur,17042342,ETH,53.929,2023-04-14 01:57:23
2842,7635,seaport,17042228,ETH,19.4025,2023-04-14 01:34:23
2843,665,seaport,17042198,WETH,1.3500025,2023-04-14 01:28:11
2845,8203,blur,17042126,,54.23745,2023-04-14 01:13:35
2846,7659,blur,17041993,ETH,54.840022,2023-04-14 00:46:23
2847,1348,blur,17041985,,54.2474,2023-04-14 00:44:47
2848,7659,blur,17041962,,54.2474,2023-04-14 00:39:59
2851,7564,seaport,17041838,ETH,55.2822,2023-04-14 00:14:35
2852,7873,blur,17041810,ETH,55.15285,2023-04-14 00:08:59
2853,6737,blur,17041792,ETH,55.151855,2023-04-14 00:05:23
2854,7564,blur,17041778,,54.2474,2023-04-14 00:02:35
2855,3277,blur,17041710,,54.2474,2023-04-13 23:48:47
2856,4431,seaport,17041504,ETH,53.835,2023-04-13 23:06:47
2857,1020,blur,17041398,,54.4265,2023-04-13 22:45:11
2858,5497,blur,17041344,,54.2275,2023-04-13 22:33:59
2859,205,blur,17041249,ETH,54.725,2023-04-13 22:13:59
2860,8215,seaport,17040831,ETH,55.96875,2023-04-13 20:47:59
2861,5917,blur,17040740,ETH,54.395655,2023-04-13 20:28:59
2862,1408,blur,17040421,ETH,54.725,2023-04-13 19:20:11
2863,764,blur,17040418,ETH,54.47625,2023-04-13 19:19:23
2865,9061,blur,17040414,ETH,54.395655,2023-04-13 19:18:35
2866,6716,blur,17040412,ETH,54.395655,2023-04-13 19:18:11
2867,7530,blur,17040324,ETH,54.3867,2023-04-13 18:58:59
2868,2544,seaport,17040311,ETH,47.76,2023-04-13 18:56:11
2869,5830,blur,17040131,ETH,54.39665,2023-04-13 18:16:23
2871,3915,blur,17040100,ETH,54.39665,2023-04-13 18:09:35
2872,5830,seaport,17040035,WETH,53.0,2023-04-13 17:55:11
2873,1810,x2y2,17039693,ETH,53.85,2023-04-13 16:41:47
2874,2605,blur,17039455,ETH,54.45635,2023-04-13 15:49:59
2875,2085,seaport,17039413,ETH,53.625,2023-04-13 15:40:59
2876,2745,blur,17039174,ETH,55.221505,2023-04-13 14:48:23
2877,8645,seaport,17039135,ETH,54.8632,2023-04-13 14:40:11
2878,7140,blur,17039092,ETH,54.2275,2023-04-13 14:30:59
2879,752,blur,17039078,ETH,52.2574,2023-04-13 14:27:59
2880,2605,blur,17039051,,50.95395,2023-04-13 14:22:11
2886,752,blur,17038972,,51.98875,2023-04-13 14:04:11
2887,7693,seaport,17038948,ETH,55.27225,2023-04-13 13:58:35
2888,3915,blur,17038872,,52.04845,2023-04-13 13:41:47
2891,3273,blur,17038781,,52.0584,2023-04-13 13:20:59
2892,7530,blur,17038772,,52.0584,2023-04-13 13:19:11
2893,923,blur,17038769,,52.0584,2023-04-13 13:18:23
2894,8251,seaport,17038724,WETH,54.75,2023-04-13 13:07:59
2895,1457,blur,17038710,,54.4066,2023-04-13 13:04:59
2896,2605,blur,17038708,,54.4265,2023-04-13 13:04:35
2897,7140,blur,17038706,,54.4464,2023-04-13 13:04:11
2898,1347,blur,17038704,,54.45635,2023-04-13 13:03:47
2899,8723,blur,17038641,,54.4663,2023-04-13 12:49:59
2900,1642,blur,17038640,,54.4663,2023-04-13 12:49:47
2901,9229,blur,17038636,,54.49615,2023-04-13 12:48:47
2902,6372,blur,17038625,,54.51605,2023-04-13 12:46:11
2903,3524,seaport,17038619,ETH,52.706,2023-04-13 12:44:59
2904,205,blur,17038468,,53.2524,2023-04-13 12:11:11
2905,4158,blur,17038463,ETH,54.2275,2023-04-13 12:10:11
2906,3397,blur,17038457,,53.60065,2023-04-13 12:08:59
2907,1457,blur,17038378,,53.8295,2023-04-13 11:51:23
2908,3273,blur,17038369,,53.8295,2023-04-13 11:49:35
2913,205,blur,17038164,,53.8295,2023-04-13 11:04:35
2914,5876,blur,17038062,ETH,59.2979205,2023-04-13 10:41:47
2915,7784,blur,17037961,,54.73495,2023-04-13 10:18:47
2916,1457,blur,17037872,,54.75485,2023-04-13 09:58:47
2917,205,seaport,17037750,WETH,1.355,2023-04-13 09:31:23
2919,71,blur,17037657,ETH,57.71,2023-04-13 09:11:47
2920,3795,seaport,17037604,ETH,53.2,2023-04-13 08:59:11
2921,4131,blur,17037581,ETH,61.491,2023-04-13 08:53:35
2922,6372,blur,17037574,,54.7449,2023-04-13 08:51:47
2923,5860,blur,17037380,ETH,54.8245,2023-04-13 08:07:59
2924,8260,blur,17037285,ETH,55.710001245,2023-04-13 07:46:47
2925,1223,blur,17037224,ETH,55.4184155,2023-04-13 07:33:23
2926,4716,blur,17037082,ETH,56.715,2023-04-13 07:01:35
2927,9856,blur,17036723,,53.929,2023-04-13 05:40:47
2928,882,blur,17036719,,54.75485,2023-04-13 05:39:11
2929,7335,blur,17036717,,54.75485,2023-04-13 05:38:35
2930,4361,blur,17036715,,54.75485,2023-04-13 05:38:11
2931,6026,blur,17036712,,54.75485,2023-04-13 05:37:35
2932,6737,blur,17036705,,54.75485,2023-04-13 05:36:11
2935,9073,blur,17036639,,54.7648,2023-04-13 05:21:11
2936,9061,blur,17036591,,54.75485,2023-04-13 05:09:47
2938,7659,blur,17036560,,54.77475,2023-04-13 05:02:23
2939,9683,seaport,17036539,WETH,55.1,2023-04-13 04:57:47
2940,6816,blur,17036496,ETH,55.41155,2023-04-13 04:47:47
2941,6556,blur,17036467,ETH,55.5608,2023-04-13 04:41:11
2942,4095,seaport,17036450,WETH,55.25,2023-04-13 04:36:59
2943,941,blur,17036423,,54.77475,2023-04-13 04:30:47
2945,764,blur,17036420,,54.7847,2023-04-13 04:30:11
2946,882,blur,17036416,,54.7847,2023-04-13 04:29:11
2947,9683,blur,17036394,,56.0185,2023-04-13 04:24:23
2948,5497,blur,17036390,,54.7847,2023-04-13 04:23:23
2949,8260,blur,17036386,,54.7847,2023-04-13 04:22:11
2956,7659,blur,17036230,,55.21255,2023-04-13 03:46:23
2959,7635,x2y2,17036176,ETH,78.0,2023-04-13 03:34:11
2960,747,blur,17036109,,56.2175,2023-04-13 03:18:35
2961,5986,blur,17036104,,56.2374,2023-04-13 03:17:23
2963,6716,blur,17036101,,56.2573,2023-04-13 03:16:47
2965,7873,blur,17036098,,56.2971,2023-04-13 03:16:11
2967,9021,blur,17036096,,56.2971,2023-04-13 03:15:35
2968,4033,blur,17036090,,56.2971,2023-04-13 03:14:23
2970,2037,blur,17036058,,56.30705,2023-04-13 03:07:35
2974,3816,blur,17036050,,56.30705,2023-04-13 03:05:35
2975,5497,blur,17036010,,56.30705,2023-04-13 02:55:47
2976,7784,blur,17035867,ETH,57.71,2023-04-13 02:22:35
2977,3816,blur,17035744,,56.30705,2023-04-13 01:54:35
2980,9145,x2y2,17035409,ETH,56.8,2023-04-13 00:35:47
2981,7867,blur,17035354,,56.22745,2023-04-13 00:22:47
2982,9838,blur,17035075,ETH,58.55575,2023-04-12 23:17:11
2983,6837,x2y2,17035056,ETH,56.25,2023-04-12 23:12:35
2984,7867,blur,17035050,,56.2175,2023-04-12 23:11:23
2985,4361,blur,17034659,,56.18765,2023-04-12 21:45:11
2986,3550,blur,17034559,ETH,56.715,2023-04-12 21:24:47
2987,4361,blur,17034355,,56.18765,2023-04-12 20:43:23
2988,4361,blur,17034050,,56.16775,2023-04-12 19:41:11
2989,4865,blur,17033873,,56.118,2023-04-12 19:05:11
2990,8645,seaport,17033853,ETH,55.29,2023-04-12 19:00:59
2991,6716,blur,17033834,,56.14785,2023-04-12 18:57:11
2992,2366,seaport,17033078,ETH,55.575,2023-04-12 16:22:35
2993,7873,blur,17032592,,56.34685,2023-04-12 14:43:47
2994,5497,blur,17032455,,56.4165,2023-04-12 14:15:59
2995,8203,blur,17032351,ETH,56.91201,2023-04-12 13:54:47
2996,9163,blur,17032296,ETH,56.715,2023-04-12 13:43:23
2997,9074,blur,17032179,,56.80455,2023-04-12 13:19:47
2998,941,blur,17032173,,56.80455,2023-04-12 13:18:35
3003,7659,blur,17032161,,56.8145,2023-04-12 13:15:59
3004,9163,blur,17032153,,56.8145,2023-04-12 13:14:23
3010,1889,blur,17031949,,56.8145,2023-04-12 12:32:35
3011,9163,blur,17031675,,56.8145,2023-04-12 11:36:23
3012,941,blur,17030383,,56.80455,2023-04-12 07:14:47
3013,5986,blur,17030353,,56.80455,2023-04-12 07:08:23
3014,7659,blur,17030313,,56.8145,2023-04-12 07:00:23
3015,4198,blur,17029999,,57.14285,2023-04-12 05:56:11
3016,941,blur,17029939,,57.2523,2023-04-12 05:43:47
3017,9074,blur,17029922,,57.26225,2023-04-12 05:40:23
3018,764,blur,17029870,,57.26225,2023-04-12 05:29:59
